year,tournament,start date,type,surface,draw,atp points,atp ranking,tournament prize money,round,opponent,ranking,score,stats link,tournament.1,tournament round,time,winner,player1 name,player1 nationality,player1 aces,player1 double faults,player1 1st serves in,player1 1st serves total,player1 1st serve points won,player1 1st serve points total,player1 2nd serve points won,player1 2nd serve points total,player1 break points won,player1 break points total,player1 service games played,player1 1st serve return points won,player1 1st serve return points total,player1 2nd serve return points won,player1 2nd serve return points total,player1 break points converted won,player1 break points converted total,player1 return games played,player1 total service points won,player1 total service points total,player1 total return points won,player1 total return points total,player1 total points won,player1 total points total,player2 name,player2 nationality,player2 aces,player2 double faults,player2 1st serves in,player2 1st serves total,player2 1st serve points won,player2 1st serve points total,player2 2nd serve points won,player2 2nd serve points total,player2 break points won,player2 break points total,player2 service games played,player2 1st serve return points won,player2 1st serve return points total,player2 2nd serve return points won,player2 2nd serve return points total,player2 break points converted won,player2 break points converted total,player2 return games played,player2 total service points won,player2 total service points total,player2 total return points won,player2 total return points total,player2 total points won,player2 total points total,win
2011,"Wimbledon, Great Britain",2011-06-20,GS,Outdoor: Grass,Draw: 128,360,3.0,"137,500",R32,David Nalbandian (ARG),23,"W 6-4, 6-2, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=2011&r=3&p=F324,Wimbledon,R32,106,Roger Federer,Roger Federer,Switzerland,14.0,0.0,63.0,89.0,49.0,63.0,14.0,26.0,2.0,3.0,14.0,18.0,52.0,17.0,33.0,5.0,7.0,14.0,63.0,89.0,35.0,85.0,98.0,174.0,David Nalbandian,Argentina,5.0,3.0,52.0,85.0,34.0,52.0,16.0,33.0,2.0,7.0,14.0,14.0,63.0,12.0,26.0,1.0,3.0,14.0,50.0,85.0,26.0,89.0,76.0,174.0,True
2011,"Wimbledon, Great Britain",2011-06-20,GS,Outdoor: Grass,Draw: 128,360,3.0,"137,500",R16,Mikhail Youzhny (RUS),17,"W 6-7(5), 6-3, 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=2011&r=4&p=F324,Wimbledon,R16,182,Roger Federer,Roger Federer,Switzerland,14.0,1.0,71.0,114.0,60.0,71.0,22.0,43.0,6.0,7.0,19.0,31.0,89.0,29.0,51.0,6.0,14.0,20.0,82.0,114.0,60.0,140.0,142.0,254.0,Mikhail Youzhny,Russian Federation,6.0,6.0,89.0,140.0,58.0,89.0,22.0,51.0,8.0,14.0,20.0,11.0,71.0,21.0,43.0,1.0,7.0,19.0,80.0,140.0,32.0,114.0,112.0,254.0,True
2011,"Wimbledon, Great Britain",2011-06-20,GS,Outdoor: Grass,Draw: 128,360,3.0,"137,500",Q,Jo-Wilfried Tsonga (FRA),19,"L 6-3, 7-6(3), 4-6, 4-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=540&y=2011&r=5&p=F324,Wimbledon,Q,188,Jo-Wilfried Tsonga,Roger Federer,Switzerland,17.0,1.0,103.0,137.0,80.0,103.0,24.0,34.0,6.0,9.0,26.0,28.0,102.0,14.0,43.0,1.0,1.0,25.0,104.0,137.0,42.0,145.0,146.0,282.0,Jo-Wilfried Tsonga,France,18.0,4.0,102.0,145.0,74.0,102.0,29.0,43.0,0.0,1.0,25.0,23.0,103.0,10.0,34.0,3.0,9.0,26.0,103.0,145.0,33.0,137.0,136.0,282.0,False
2011,"Roland Garros, France",2011-05-22,GS,Outdoor: Clay,Draw: 128,"1,200",3.0,"600,000",R128,Feliciano Lopez (ESP),41,"W 6-3, 6-4, 7-6(3)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2011&r=1&p=F324,Roland Garros,R128,119,Roger Federer,Roger Federer,Switzerland,12.0,0.0,56.0,89.0,48.0,56.0,20.0,33.0,0.0,0.0,16.0,22.0,63.0,14.0,36.0,2.0,9.0,15.0,68.0,89.0,36.0,99.0,104.0,188.0,Feliciano Lopez,Spain,7.0,3.0,63.0,99.0,41.0,63.0,22.0,36.0,7.0,9.0,15.0,8.0,56.0,13.0,33.0,0.0,0.0,16.0,63.0,99.0,21.0,89.0,84.0,188.0,True
2011,"Roland Garros, France",2011-05-22,GS,Outdoor: Clay,Draw: 128,"1,200",3.0,"600,000",R64,Maxime Teixeira (FRA),181,"W 6-3, 6-0, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2011&r=2&p=F324,Roland Garros,R64,84,Roger Federer,Roger Federer,Switzerland,7.0,0.0,44.0,63.0,36.0,44.0,12.0,19.0,0.0,1.0,12.0,19.0,39.0,20.0,34.0,7.0,13.0,11.0,48.0,63.0,39.0,73.0,87.0,136.0,Maxime Teixeira,France,0.0,3.0,39.0,73.0,20.0,39.0,14.0,34.0,6.0,13.0,11.0,8.0,44.0,7.0,19.0,1.0,1.0,12.0,34.0,73.0,15.0,63.0,49.0,136.0,True
2011,"Roland Garros, France",2011-05-22,GS,Outdoor: Clay,Draw: 128,"1,200",3.0,"600,000",R32,Janko Tipsarevic (SRB),32,"W 6-1, 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2011&r=3&p=F324,Roland Garros,R32,90,Roger Federer,Roger Federer,Switzerland,10.0,2.0,51.0,76.0,43.0,51.0,14.0,25.0,1.0,1.0,13.0,8.0,36.0,22.0,35.0,5.0,6.0,13.0,57.0,76.0,30.0,71.0,87.0,147.0,Janko Tipsarevic,Serbia,1.0,1.0,36.0,71.0,28.0,36.0,13.0,35.0,1.0,6.0,13.0,8.0,51.0,11.0,25.0,0.0,1.0,13.0,41.0,71.0,19.0,76.0,60.0,147.0,True
2011,"Roland Garros, France",2011-05-22,GS,Outdoor: Clay,Draw: 128,"1,200",3.0,"600,000",R16,Stanislas Wawrinka (SUI),14,"W 6-3, 6-2, 7-5",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2011&r=4&p=F324,Roland Garros,R16,106,Roger Federer,Roger Federer,Switzerland,8.0,2.0,49.0,77.0,40.0,49.0,18.0,28.0,1.0,2.0,15.0,21.0,59.0,13.0,24.0,5.0,6.0,14.0,58.0,77.0,34.0,83.0,92.0,160.0,Stanislas Wawrinka,Switzerland,5.0,1.0,59.0,83.0,38.0,59.0,11.0,24.0,1.0,6.0,14.0,9.0,49.0,10.0,28.0,1.0,2.0,15.0,49.0,83.0,19.0,77.0,68.0,160.0,True
2011,"Roland Garros, France",2011-05-22,GS,Outdoor: Clay,Draw: 128,"1,200",3.0,"600,000",Q,Gael Monfils (FRA),9,"W 6-4, 6-3, 7-6(3)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2011&r=5&p=F324,Roland Garros,Q,154,Roger Federer,Roger Federer,Switzerland,4.0,3.0,47.0,88.0,36.0,47.0,25.0,41.0,1.0,4.0,16.0,33.0,87.0,27.0,46.0,5.0,16.0,15.0,61.0,88.0,60.0,133.0,121.0,221.0,Gael Monfils,France,4.0,11.0,87.0,133.0,54.0,87.0,19.0,46.0,11.0,16.0,15.0,11.0,47.0,16.0,41.0,3.0,4.0,16.0,73.0,133.0,27.0,88.0,100.0,221.0,True
2011,"Roland Garros, France",2011-05-22,GS,Outdoor: Clay,Draw: 128,"1,200",3.0,"600,000",S,Novak Djokovic (SRB),2,"W 7-6(5), 6-3, 3-6, 7-6(5)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2011&r=6&p=F324,Roland Garros,S,219,Roger Federer,Roger Federer,Switzerland,18.0,2.0,91.0,141.0,70.0,91.0,25.0,50.0,9.0,13.0,21.0,45.0,112.0,22.0,56.0,4.0,25.0,21.0,95.0,141.0,67.0,168.0,162.0,309.0,Novak Djokovic,Serbia,7.0,2.0,112.0,168.0,67.0,112.0,34.0,56.0,21.0,25.0,21.0,21.0,91.0,25.0,50.0,4.0,13.0,21.0,101.0,168.0,46.0,141.0,147.0,309.0,True
2011,"Roland Garros, France",2011-05-22,GS,Outdoor: Clay,Draw: 128,"1,200",3.0,"600,000",F,Rafael Nadal (ESP),1,"L 5-7, 6-7(3), 7-5, 1-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=520&y=2011&r=7&p=F324,Roland Garros,F,220,Rafael Nadal,Roger Federer,Switzerland,11.0,1.0,80.0,126.0,55.0,80.0,18.0,46.0,8.0,15.0,21.0,37.0,106.0,20.0,41.0,5.0,15.0,22.0,73.0,126.0,57.0,147.0,130.0,273.0,Rafael Nadal,Spain,4.0,3.0,106.0,147.0,69.0,106.0,21.0,41.0,10.0,15.0,22.0,25.0,80.0,28.0,46.0,7.0,15.0,21.0,90.0,147.0,53.0,126.0,143.0,273.0,False
2011,"ATP World Tour Masters 1000 Rome, Italy",2011-05-08,1000,Outdoor: Clay,Draw: 56,90,3.0,"27,750",R64,Bye,,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2011&r=2&p=F324,ATP World Tour Masters 1000 Rome,R64,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,,True
2011,"ATP World Tour Masters 1000 Rome, Italy",2011-05-08,1000,Outdoor: Clay,Draw: 56,90,3.0,"27,750",R32,Jo-Wilfried Tsonga (FRA),18,"W 6-4, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2011&r=3&p=F324,ATP World Tour Masters 1000 Rome,R32,83,Roger Federer,Roger Federer,Switzerland,2.0,0.0,43.0,66.0,32.0,43.0,13.0,23.0,7.0,7.0,9.0,11.0,28.0,11.0,25.0,3.0,7.0,9.0,45.0,66.0,22.0,53.0,67.0,119.0,Jo-Wilfried Tsonga,France,3.0,0.0,28.0,53.0,17.0,28.0,14.0,25.0,4.0,7.0,9.0,11.0,43.0,10.0,23.0,0.0,7.0,9.0,31.0,53.0,21.0,66.0,52.0,119.0,True
2011,"ATP World Tour Masters 1000 Rome, Italy",2011-05-08,1000,Outdoor: Clay,Draw: 56,90,3.0,"27,750",R16,Richard Gasquet (FRA),16,"L 6-4, 6-7(2), 6-7(4)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=416&y=2011&r=4&p=F324,ATP World Tour Masters 1000 Rome,R16,140,Richard Gasquet,Roger Federer,Switzerland,8.0,2.0,59.0,93.0,49.0,59.0,19.0,34.0,1.0,3.0,17.0,27.0,79.0,7.0,27.0,3.0,6.0,17.0,68.0,93.0,34.0,106.0,102.0,199.0,Richard Gasquet,France,6.0,2.0,79.0,106.0,52.0,79.0,20.0,27.0,3.0,6.0,17.0,10.0,59.0,15.0,34.0,2.0,3.0,17.0,72.0,106.0,25.0,93.0,97.0,199.0,False
2011,"ATP World Tour Masters 1000 Madrid, Spain",2011-05-01,1000,Outdoor: Clay,Draw: 56,360,3.0,"133,000",R64,Bye,,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2011&r=2&p=F324,ATP World Tour Masters 1000 Madrid,R64,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,,True
2011,"ATP World Tour Masters 1000 Madrid, Spain",2011-05-01,1000,Outdoor: Clay,Draw: 56,360,3.0,"133,000",R32,Feliciano Lopez (ESP),39,"W 7-6(13), 6-7(1), 7-6(7)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2011&r=3&p=F324,ATP World Tour Masters 1000 Madrid,R32,176,Roger Federer,Roger Federer,Switzerland,25.0,3.0,93.0,136.0,75.0,93.0,28.0,43.0,4.0,5.0,18.0,16.0,89.0,18.0,41.0,1.0,6.0,18.0,103.0,136.0,34.0,130.0,137.0,266.0,Feliciano Lopez,Spain,23.0,1.0,89.0,130.0,73.0,89.0,23.0,41.0,5.0,6.0,18.0,18.0,93.0,15.0,43.0,1.0,5.0,18.0,96.0,130.0,33.0,136.0,129.0,266.0,True
2011,"ATP World Tour Masters 1000 Madrid, Spain",2011-05-01,1000,Outdoor: Clay,Draw: 56,360,3.0,"133,000",R16,Xavier Malisse (BEL),49,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2011&r=4&p=F324,ATP World Tour Masters 1000 Madrid,R16,71,Roger Federer,Roger Federer,Switzerland,5.0,0.0,32.0,52.0,24.0,32.0,14.0,20.0,1.0,2.0,10.0,7.0,28.0,16.0,27.0,3.0,6.0,9.0,38.0,52.0,23.0,55.0,61.0,107.0,Xavier Malisse,Belgium,6.0,1.0,28.0,55.0,21.0,28.0,11.0,27.0,3.0,6.0,9.0,8.0,32.0,6.0,20.0,1.0,2.0,10.0,32.0,55.0,14.0,52.0,46.0,107.0,True
2011,"ATP World Tour Masters 1000 Madrid, Spain",2011-05-01,1000,Outdoor: Clay,Draw: 56,360,3.0,"133,000",Q,Robin Soderling (SWE),5,"W 7-6(2), 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2011&r=5&p=F324,ATP World Tour Masters 1000 Madrid,Q,103,Roger Federer,Roger Federer,Switzerland,8.0,2.0,44.0,73.0,34.0,44.0,19.0,29.0,2.0,2.0,11.0,9.0,41.0,18.0,36.0,1.0,6.0,11.0,53.0,73.0,27.0,77.0,80.0,150.0,Robin Soderling,Sweden,8.0,5.0,41.0,77.0,32.0,41.0,18.0,36.0,5.0,6.0,11.0,10.0,44.0,10.0,29.0,0.0,2.0,11.0,50.0,77.0,20.0,73.0,70.0,150.0,True
2011,"ATP World Tour Masters 1000 Madrid, Spain",2011-05-01,1000,Outdoor: Clay,Draw: 56,360,3.0,"133,000",S,Rafael Nadal (ESP),1,"L 7-5, 1-6, 3-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=1536&y=2011&r=6&p=F324,ATP World Tour Masters 1000 Madrid,S,156,Rafael Nadal,Roger Federer,Switzerland,0.0,1.0,63.0,103.0,41.0,63.0,16.0,40.0,7.0,12.0,14.0,27.0,82.0,9.0,19.0,2.0,11.0,14.0,57.0,103.0,36.0,101.0,93.0,204.0,Rafael Nadal,Spain,1.0,0.0,82.0,101.0,55.0,82.0,10.0,19.0,9.0,11.0,14.0,22.0,63.0,24.0,40.0,5.0,12.0,14.0,65.0,101.0,46.0,103.0,111.0,204.0,False
2011,"ATP World Tour Masters 1000 Monte Carlo, Monaco",2011-04-10,1000,Outdoor: Clay,Draw: 56,180,3.0,"53,500",R64,Bye,,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2011&r=2&p=F324,ATP World Tour Masters 1000 Monte Carlo,R64,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,,True
2011,"ATP World Tour Masters 1000 Monte Carlo, Monaco",2011-04-10,1000,Outdoor: Clay,Draw: 56,180,3.0,"53,500",R32,Philipp Kohlschreiber (GER),32,"W 6-2, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2011&r=3&p=F324,ATP World Tour Masters 1000 Monte Carlo,R32,50,Roger Federer,Roger Federer,Switzerland,5.0,2.0,33.0,46.0,29.0,33.0,6.0,13.0,1.0,1.0,8.0,14.0,29.0,7.0,12.0,4.0,7.0,7.0,35.0,46.0,21.0,41.0,56.0,87.0,Philipp Kohlschreiber,Germany,3.0,2.0,29.0,41.0,15.0,29.0,5.0,12.0,3.0,7.0,7.0,4.0,33.0,7.0,13.0,0.0,1.0,8.0,20.0,41.0,11.0,46.0,31.0,87.0,True
2011,"ATP World Tour Masters 1000 Monte Carlo, Monaco",2011-04-10,1000,Outdoor: Clay,Draw: 56,180,3.0,"53,500",R16,Marin Cilic (CRO),22,"W 6-4, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2011&r=4&p=F324,ATP World Tour Masters 1000 Monte Carlo,R16,72,Roger Federer,Roger Federer,Switzerland,0.0,0.0,38.0,54.0,30.0,38.0,12.0,16.0,1.0,1.0,10.0,7.0,26.0,11.0,26.0,2.0,4.0,9.0,42.0,54.0,18.0,52.0,60.0,106.0,Marin Cilic,Croatia,3.0,2.0,26.0,52.0,19.0,26.0,15.0,26.0,2.0,4.0,9.0,8.0,38.0,4.0,16.0,0.0,1.0,10.0,34.0,52.0,12.0,54.0,46.0,106.0,True
2011,"ATP World Tour Masters 1000 Monte Carlo, Monaco",2011-04-10,1000,Outdoor: Clay,Draw: 56,180,3.0,"53,500",Q,Jurgen Melzer (AUT),9,"L 4-6, 4-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=410&y=2011&r=5&p=F324,ATP World Tour Masters 1000 Monte Carlo,Q,104,Jurgen Melzer,Roger Federer,Switzerland,2.0,0.0,44.0,66.0,29.0,44.0,11.0,22.0,3.0,5.0,10.0,12.0,37.0,12.0,37.0,0.0,7.0,10.0,40.0,66.0,24.0,74.0,64.0,140.0,Jurgen Melzer,Austria,2.0,2.0,37.0,74.0,25.0,37.0,25.0,37.0,7.0,7.0,10.0,15.0,44.0,11.0,22.0,2.0,5.0,10.0,50.0,74.0,26.0,66.0,76.0,140.0,False
2011,"ATP World Tour Masters 1000 Miami, FL, U.S.A.",2011-03-23,1000,Outdoor: Hard,Draw: 96,360,3.0,"$149,450",R128,Bye,,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2011&r=1&p=F324,ATP World Tour Masters 1000 Miami,R128,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,,True
2011,"ATP World Tour Masters 1000 Miami, FL, U.S.A.",2011-03-23,1000,Outdoor: Hard,Draw: 96,360,3.0,"$149,450",R64,Radek Stepanek (CZE),68,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2011&r=2&p=F324,ATP World Tour Masters 1000 Miami,R64,62,Roger Federer,Roger Federer,Switzerland,7.0,1.0,33.0,47.0,27.0,33.0,10.0,14.0,1.0,1.0,9.0,7.0,28.0,12.0,16.0,3.0,3.0,9.0,37.0,47.0,19.0,44.0,56.0,91.0,Radek Stepanek,Czech Republic,4.0,3.0,28.0,44.0,21.0,28.0,4.0,16.0,0.0,3.0,9.0,6.0,33.0,4.0,14.0,0.0,1.0,9.0,25.0,44.0,10.0,47.0,35.0,91.0,True
2011,"ATP World Tour Masters 1000 Miami, FL, U.S.A.",2011-03-23,1000,Outdoor: Hard,Draw: 96,360,3.0,"$149,450",R32,Juan Monaco (ARG),35,"W 7-6(4), 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2011&r=3&p=F324,ATP World Tour Masters 1000 Miami,R32,104,Roger Federer,Roger Federer,Switzerland,3.0,2.0,32.0,64.0,27.0,32.0,19.0,32.0,1.0,2.0,11.0,15.0,51.0,16.0,30.0,2.0,9.0,11.0,46.0,64.0,31.0,81.0,77.0,145.0,Juan Monaco,Argentina,2.0,2.0,51.0,81.0,36.0,51.0,14.0,30.0,7.0,9.0,11.0,5.0,32.0,13.0,32.0,1.0,2.0,11.0,50.0,81.0,18.0,64.0,68.0,145.0,True
2011,"ATP World Tour Masters 1000 Miami, FL, U.S.A.",2011-03-23,1000,Outdoor: Hard,Draw: 96,360,3.0,"$149,450",R16,Olivier Rochus (BEL),89,"W 6-3, 6-1",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2011&r=4&p=F324,ATP World Tour Masters 1000 Miami,R16,53,Roger Federer,Roger Federer,Switzerland,6.0,1.0,25.0,37.0,22.0,25.0,10.0,12.0,0.0,0.0,8.0,11.0,32.0,16.0,24.0,4.0,11.0,8.0,32.0,37.0,27.0,56.0,59.0,93.0,Olivier Rochus,Belgium,1.0,3.0,32.0,56.0,21.0,32.0,8.0,24.0,7.0,11.0,8.0,3.0,25.0,2.0,12.0,0.0,0.0,8.0,29.0,56.0,5.0,37.0,34.0,93.0,True
2011,"ATP World Tour Masters 1000 Miami, FL, U.S.A.",2011-03-23,1000,Outdoor: Hard,Draw: 96,360,3.0,"$149,450",Q,Gilles Simon (FRA),27,W 3-0 RET,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2011&r=5&p=F324,ATP World Tour Masters 1000 Miami,Q,11,Roger Federer,Roger Federer,Switzerland,0.0,0.0,3.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,5.0,6.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,8.0,9.0,12.0,14.0,Gilles Simon,France,0.0,0.0,6.0,9.0,1.0,6.0,0.0,3.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,9.0,1.0,5.0,2.0,14.0,True
2011,"ATP World Tour Masters 1000 Miami, FL, U.S.A.",2011-03-23,1000,Outdoor: Hard,Draw: 96,360,3.0,"$149,450",S,Rafael Nadal (ESP),1,"L 3-6, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=403&y=2011&r=6&p=F324,ATP World Tour Masters 1000 Miami,S,79,Rafael Nadal,Roger Federer,Switzerland,6.0,1.0,35.0,58.0,20.0,35.0,11.0,23.0,1.0,5.0,9.0,6.0,34.0,4.0,11.0,0.0,2.0,8.0,31.0,58.0,10.0,45.0,41.0,103.0,Rafael Nadal,Spain,0.0,0.0,34.0,45.0,28.0,34.0,7.0,11.0,2.0,2.0,8.0,15.0,35.0,12.0,23.0,4.0,5.0,9.0,35.0,45.0,27.0,58.0,62.0,103.0,False
2011,"ATP World Tour Masters 1000 Indian Wells, CA, U.S.A.",2011-03-10,1000,Outdoor: Hard,Draw: 96,360,2.0,"$149,450",R128,Bye,,W ,http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2011&r=1&p=F324,ATP World Tour Masters 1000 Indian Wells,R128,0,Roger Federer,Roger Federer,Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,N/A Bye,,,,,,,,,,,,,,,,,,,,,,,,,,True
2011,"ATP World Tour Masters 1000 Indian Wells, CA, U.S.A.",2011-03-10,1000,Outdoor: Hard,Draw: 96,360,2.0,"$149,450",R64,Igor Andreev (RUS),96,"W 7-5, 7-6(4)",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2011&r=2&p=F324,ATP World Tour Masters 1000 Indian Wells,R64,95,Roger Federer,Roger Federer,Switzerland,4.0,4.0,37.0,69.0,34.0,37.0,17.0,32.0,0.0,1.0,12.0,10.0,43.0,16.0,31.0,2.0,5.0,12.0,51.0,69.0,26.0,74.0,77.0,143.0,Igor Andreev,Russian Federation,2.0,0.0,43.0,74.0,33.0,43.0,15.0,31.0,3.0,5.0,12.0,3.0,37.0,15.0,32.0,1.0,1.0,12.0,48.0,74.0,18.0,69.0,66.0,143.0,True
2011,"ATP World Tour Masters 1000 Indian Wells, CA, U.S.A.",2011-03-10,1000,Outdoor: Hard,Draw: 96,360,2.0,"$149,450",R32,Juan Ignacio Chela (ARG),32,"W 6-0, 6-2",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2011&r=3&p=F324,ATP World Tour Masters 1000 Indian Wells,R32,58,Roger Federer,Roger Federer,Switzerland,2.0,0.0,25.0,42.0,20.0,25.0,10.0,17.0,1.0,1.0,7.0,12.0,27.0,16.0,22.0,5.0,9.0,7.0,30.0,42.0,28.0,49.0,58.0,91.0,Juan Ignacio Chela,Argentina,0.0,6.0,27.0,49.0,15.0,27.0,6.0,22.0,4.0,9.0,7.0,5.0,25.0,7.0,17.0,0.0,1.0,7.0,21.0,49.0,12.0,42.0,33.0,91.0,True
2011,"ATP World Tour Masters 1000 Indian Wells, CA, U.S.A.",2011-03-10,1000,Outdoor: Hard,Draw: 96,360,2.0,"$149,450",R16,Ryan Harrison (USA),152,"W 7-6(4), 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2011&r=4&p=F324,ATP World Tour Masters 1000 Indian Wells,R16,85,Roger Federer,Roger Federer,Switzerland,10.0,3.0,42.0,68.0,33.0,42.0,14.0,26.0,6.0,8.0,11.0,11.0,36.0,17.0,29.0,3.0,7.0,10.0,47.0,68.0,28.0,65.0,75.0,133.0,Ryan Harrison,United States,4.0,3.0,36.0,65.0,25.0,36.0,12.0,29.0,4.0,7.0,10.0,9.0,42.0,12.0,26.0,2.0,8.0,11.0,37.0,65.0,21.0,68.0,58.0,133.0,True
2011,"ATP World Tour Masters 1000 Indian Wells, CA, U.S.A.",2011-03-10,1000,Outdoor: Hard,Draw: 96,360,2.0,"$149,450",Q,Stanislas Wawrinka (SUI),14,"W 6-3, 6-4",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2011&r=5&p=F324,ATP World Tour Masters 1000 Indian Wells,Q,64,Roger Federer,Roger Federer,Switzerland,2.0,2.0,29.0,52.0,26.0,29.0,15.0,23.0,2.0,2.0,10.0,7.0,32.0,10.0,18.0,2.0,3.0,9.0,41.0,52.0,17.0,50.0,58.0,102.0,Stanislas Wawrinka,Switzerland,0.0,1.0,32.0,50.0,25.0,32.0,8.0,18.0,1.0,3.0,9.0,3.0,29.0,8.0,23.0,0.0,2.0,10.0,33.0,50.0,11.0,52.0,44.0,102.0,True
2011,"ATP World Tour Masters 1000 Indian Wells, CA, U.S.A.",2011-03-10,1000,Outdoor: Hard,Draw: 96,360,2.0,"$149,450",S,Novak Djokovic (SRB),3,"L 3-6, 6-3, 2-6",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=404&y=2011&r=6&p=F324,ATP World Tour Masters 1000 Indian Wells,S,127,Novak Djokovic,Roger Federer,Switzerland,1.0,2.0,48.0,85.0,33.0,48.0,15.0,37.0,5.0,10.0,13.0,21.0,57.0,13.0,28.0,3.0,9.0,13.0,48.0,85.0,34.0,85.0,82.0,170.0,Novak Djokovic,Serbia,3.0,4.0,57.0,85.0,36.0,57.0,15.0,28.0,6.0,9.0,13.0,15.0,48.0,22.0,37.0,5.0,10.0,13.0,51.0,85.0,37.0,85.0,88.0,170.0,False
2011,"Dubai, U.A.E.",2011-02-21,500,Outdoor: Hard,Draw: 32,300,2.0,"$181,500",R32,Somdev Devvarman (IND),79,"W 6-3, 6-3",http://www.atpworldtour.com/Share/Match-Facts-Pop-Up.aspx?t=495&y=2011&r=3&p=F324,Dubai,R32,76,Roger Federer,Roger Federer,Switzerland,4.0,4.0,36.0,54.0,30.0,36.0,10.0,18.0,2.0,2.0,9.0,14.0,38.0,17.0,31.0,3.0,7.0,9.0,40.0,54.0,31.0,69.0,71.0,123.0,Somdev Devvarman,India,2.0,3.0,38.0,69.0,24.0,38.0,14.0,31.0,4.0,7.0,9.0,6.0,36.0,8.0,18.0,0.0,2.0,9.0,38.0,69.0,14.0,54.0,52.0,123.0,True
